INCIDENT_ID,Entity,Label
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,apx k,ORG
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,round hill,LOC
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,apx k,ORG
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,round hill,LOC
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,apx k,ORG
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,emerald bay,LOC
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sierra springs sierraattahoe,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek,PERSON
2021_12908560_CALDOR,union hill repeaterpublic safety facilities,ORG
2021_12908560_CALDOR,pioneer,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,echo lake,GPE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sorensens,GPE
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,echo lake,GPE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,sorensens,GPE
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,dorado,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,christmas,DATE
2021_12908560_CALDOR,kit carson kyburz lake valley,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,ridge repeater leek springs,PERSON
2021_12908560_CALDOR,big hill,ORG
2021_12908560_CALDOR,south lake,LOC
2021_12908560_CALDOR,lake valley,LOC
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson valley,ORG
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thursday,DATE
2021_12908560_CALDOR,september,DATE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson kyburz lower,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,white hall,ORG
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thursday,DATE
2021_12908560_CALDOR,september,DATE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thursday,DATE
2021_12908560_CALDOR,september,DATE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,el dorado county,GPE
2021_12908560_CALDOR,thursday,DATE
2021_12908560_CALDOR,september,DATE
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,kit carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,thousands,CARDINAL
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,tomorrow,DATE
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson,PERSON
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,carson phillips plasse sierraattahoe,ORG
2021_12908560_CALDOR,strawberry,PERSON
2021_12908560_CALDOR,nine,CARDINAL
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,a mile,QUANTITY
2021_12908560_CALDOR,el dorado,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,the foothill yellowlegged frog,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,the foothill yellowlegged frog,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12908560_CALDOR,sacramento,GPE
2021_12908560_CALDOR,indians,NORP
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,nevada,GPE
2021_12908560_CALDOR,harvey west,PERSON
2021_12908560_CALDOR,cody,PERSON
2021_12908560_CALDOR,american,NORP
2021_12908560_CALDOR,mokelumne,ORG
2021_12908560_CALDOR,the foothill yellowlegged frog,ORG
2021_12908560_CALDOR,california,GPE
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,sierra nevada,ORG
2021_12908560_CALDOR,fox california,ORG
2021_12993824_DIXIE,approximately  million,CARDINAL
2021_12993824_DIXIE,approximately  million,CARDINAL
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,pacific railroad,ORG
2021_12993824_DIXIE,river canyon,LOC
2021_12993824_DIXIE,pacific crest trail,ORG
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,pacific railroad,ORG
2021_12993824_DIXIE,river canyon,LOC
